# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2024-01-17
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-11-18T14:00:00.0/2022-11-18T15:00:00.0;182.9910;90.2344;45.4192;44.8152;332.1856;63.1395;4.6050;58.5346;37.6337;1.0000
2022-11-18T15:00:00.0/2022-11-18T16:00:00.0;46.8587;16.0932;3.8383;12.2549;60.0601;15.4944;2.9324;12.5620;48.5523;0.8917
2022-11-18T16:00:00.0/2022-11-18T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T17:00:00.0/2022-11-18T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T18:00:00.0/2022-11-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T19:00:00.0/2022-11-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T20:00:00.0/2022-11-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T21:00:00.0/2022-11-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T22:00:00.0/2022-11-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-18T23:00:00.0/2022-11-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T00:00:00.0/2022-11-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T01:00:00.0/2022-11-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T02:00:00.0/2022-11-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T03:00:00.0/2022-11-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T04:00:00.0/2022-11-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T05:00:00.0/2022-11-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T06:00:00.0/2022-11-19T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T07:00:00.0/2022-11-19T08:00:00.0;0.0573;0.0137;0.0034;0.0103;0.0000;0.0017;0.0000;0.0017;0.0000;0.9917
2022-11-19T08:00:00.0/2022-11-19T09:00:00.0;81.3076;32.2494;9.4302;22.8192;115.3216;4.0902;0.0000;4.0902;0.0000;0.5000
2022-11-19T09:00:00.0/2022-11-19T10:00:00.0;211.3958;113.3863;58.6574;54.7290;378.5034;12.6379;0.0000;12.6379;0.0000;0.9667
2022-11-19T10:00:00.0/2022-11-19T11:00:00.0;300.7943;180.9558;111.0779;69.8778;513.2590;57.2914;0.0153;57.2761;0.0658;1.0000
2022-11-19T11:00:00.0/2022-11-19T12:00:00.0;343.4019;214.8227;139.5731;75.2496;566.5970;87.8810;0.6451;87.2358;2.5864;1.0000
2022-11-19T12:00:00.0/2022-11-19T13:00:00.0;336.3065;209.7272;136.7046;73.0226;566.5858;101.5403;1.1459;100.3945;4.7164;1.0000
2022-11-19T13:00:00.0/2022-11-19T14:00:00.0;279.9828;166.4376;103.0380;63.3996;510.9258;71.1042;0.1212;70.9830;0.6616;1.0000
2022-11-19T14:00:00.0/2022-11-19T15:00:00.0;178.2603;92.2599;47.8378;44.4221;361.6314;53.9137;0.4321;53.4815;3.9139;1.0000
2022-11-19T15:00:00.0/2022-11-19T16:00:00.0;43.4472;16.0203;4.4510;11.5692;72.8558;13.5096;0.6209;12.8887;10.6278;0.7833
2022-11-19T16:00:00.0/2022-11-19T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T17:00:00.0/2022-11-19T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T18:00:00.0/2022-11-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T19:00:00.0/2022-11-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T20:00:00.0/2022-11-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T21:00:00.0/2022-11-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T22:00:00.0/2022-11-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-19T23:00:00.0/2022-11-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T00:00:00.0/2022-11-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T01:00:00.0/2022-11-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T02:00:00.0/2022-11-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T03:00:00.0/2022-11-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T04:00:00.0/2022-11-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T05:00:00.0/2022-11-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T06:00:00.0/2022-11-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T07:00:00.0/2022-11-20T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T08:00:00.0/2022-11-20T09:00:00.0;75.7405;32.3419;15.4189;16.9231;205.5194;3.6625;0.0000;3.6625;0.0000;0.5083
2022-11-20T09:00:00.0/2022-11-20T10:00:00.0;205.8505;115.2833;75.5912;39.6921;505.6263;14.3656;0.0000;14.3656;0.0000;0.8417
2022-11-20T10:00:00.0/2022-11-20T11:00:00.0;295.3324;181.5141;127.3327;54.1814;600.3876;59.6308;0.0154;59.6154;0.0700;1.0000
2022-11-20T11:00:00.0/2022-11-20T12:00:00.0;338.0900;213.8692;150.8682;63.0010;622.4539;131.9074;29.0293;102.8781;118.4901;1.0000
2022-11-20T12:00:00.0/2022-11-20T13:00:00.0;331.2011;208.5900;145.3152;63.2748;611.8682;178.4552;95.7304;82.7248;403.1423;1.0000
2022-11-20T13:00:00.0/2022-11-20T14:00:00.0;275.1270;166.2151;111.6305;54.5846;563.9254;87.7836;15.7047;72.0788;72.1257;1.0000
2022-11-20T14:00:00.0/2022-11-20T15:00:00.0;173.6802;92.2592;53.9093;38.3498;420.0161;62.0158;8.3971;53.6188;87.1049;1.0000
2022-11-20T15:00:00.0/2022-11-20T16:00:00.0;40.2850;15.4153;5.4034;10.0119;94.0661;15.4153;5.4034;10.0119;94.0661;0.7917
2022-11-20T16:00:00.0/2022-11-20T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T17:00:00.0/2022-11-20T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T18:00:00.0/2022-11-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T19:00:00.0/2022-11-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T20:00:00.0/2022-11-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T21:00:00.0/2022-11-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T22:00:00.0/2022-11-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-20T23:00:00.0/2022-11-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T00:00:00.0/2022-11-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T01:00:00.0/2022-11-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T02:00:00.0/2022-11-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T03:00:00.0/2022-11-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T04:00:00.0/2022-11-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T05:00:00.0/2022-11-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T06:00:00.0/2022-11-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T07:00:00.0/2022-11-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T08:00:00.0/2022-11-21T09:00:00.0;70.3922;29.7856;12.7132;17.0724;176.6451;18.2090;0.1925;18.0165;2.6748;0.5250
2022-11-21T09:00:00.0/2022-11-21T10:00:00.0;200.4066;112.5673;70.3356;42.2318;480.5279;79.6883;16.9410;62.7473;101.8911;0.8417
2022-11-21T10:00:00.0/2022-11-21T11:00:00.0;289.9829;181.7243;128.6208;53.1034;617.2308;150.8211;76.2624;74.5587;372.8925;1.0000
2022-11-21T11:00:00.0/2022-11-21T12:00:00.0;332.9019;216.5903;160.2256;56.3647;671.4830;102.3492;4.1813;98.1678;18.0099;1.0000
2022-11-21T12:00:00.0/2022-11-21T13:00:00.0;326.2308;211.7965;157.4683;54.3282;673.3790;114.2388;12.3220;101.9168;54.3665;1.0000
2022-11-21T13:00:00.0/2022-11-21T14:00:00.0;270.4162;168.1086;120.9960;47.1125;622.2641;142.9298;77.4376;65.4922;403.7845;1.0000
2022-11-21T14:00:00.0/2022-11-21T15:00:00.0;169.2531;92.6498;59.4524;33.1974;476.7751;88.9256;52.9031;36.0224;430.2768;1.0000
2022-11-21T15:00:00.0/2022-11-21T16:00:00.0;37.3237;14.7587;6.2335;8.5252;114.1409;14.7587;6.2335;8.5252;114.1409;0.8083
2022-11-21T16:00:00.0/2022-11-21T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T17:00:00.0/2022-11-21T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T18:00:00.0/2022-11-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T19:00:00.0/2022-11-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T20:00:00.0/2022-11-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T21:00:00.0/2022-11-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T22:00:00.0/2022-11-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-21T23:00:00.0/2022-11-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T00:00:00.0/2022-11-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T01:00:00.0/2022-11-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T02:00:00.0/2022-11-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T03:00:00.0/2022-11-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T04:00:00.0/2022-11-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T05:00:00.0/2022-11-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T06:00:00.0/2022-11-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T07:00:00.0/2022-11-22T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T08:00:00.0/2022-11-22T09:00:00.0;65.3153;24.8389;7.4050;17.4339;103.7137;2.9245;0.0000;2.9245;0.0000;0.5417
2022-11-22T09:00:00.0/2022-11-22T10:00:00.0;195.0674;101.2344;51.6529;49.5815;360.4131;12.7526;0.0000;12.7526;0.0000;0.8417
2022-11-22T10:00:00.0/2022-11-22T11:00:00.0;284.7490;167.9655;101.9031;66.0624;497.7866;39.3966;0.0016;39.3950;0.0078;1.0000
2022-11-22T11:00:00.0/2022-11-22T12:00:00.0;327.8407;202.1230;129.8266;72.2964;552.6747;80.2149;1.6384;78.5766;6.8677;1.0000
2022-11-22T12:00:00.0/2022-11-22T13:00:00.0;321.3983;198.4777;130.1042;68.3735;565.0894;126.1636;17.9477;108.2158;79.1857;1.0000
2022-11-22T13:00:00.0/2022-11-22T14:00:00.0;265.8528;157.5879;101.9092;55.6787;533.4095;125.3763;51.0904;74.2859;266.8662;1.0000
2022-11-22T14:00:00.0/2022-11-22T15:00:00.0;164.9814;85.7347;49.3164;36.4183;404.6317;65.0006;7.4571;57.5435;59.8735;1.0000
2022-11-22T15:00:00.0/2022-11-22T16:00:00.0;34.5892;12.8598;4.6181;8.2417;87.3259;12.4141;3.5077;8.9064;70.5286;0.8250
2022-11-22T16:00:00.0/2022-11-22T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T17:00:00.0/2022-11-22T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T18:00:00.0/2022-11-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T19:00:00.0/2022-11-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T20:00:00.0/2022-11-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T21:00:00.0/2022-11-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T22:00:00.0/2022-11-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-22T23:00:00.0/2022-11-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T00:00:00.0/2022-11-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T01:00:00.0/2022-11-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T02:00:00.0/2022-11-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T03:00:00.0/2022-11-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T04:00:00.0/2022-11-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T05:00:00.0/2022-11-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T06:00:00.0/2022-11-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T07:00:00.0/2022-11-23T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T08:00:00.0/2022-11-23T09:00:00.0;60.5048;23.3909;8.2499;15.1410;122.7072;2.8682;0.0000;2.8682;0.0000;0.5583
2022-11-23T09:00:00.0/2022-11-23T10:00:00.0;189.8360;99.7648;56.9826;42.7822;408.2564;12.2338;0.0000;12.2338;0.0000;0.8417
2022-11-23T10:00:00.0/2022-11-23T11:00:00.0;279.6341;167.2586;114.5130;52.7457;569.6343;46.0822;0.9246;45.1577;4.6503;1.0000
2022-11-23T11:00:00.0/2022-11-23T12:00:00.0;322.9097;202.3532;149.5139;52.8393;646.3449;85.0719;2.5882;82.4836;11.0853;1.0000
2022-11-23T12:00:00.0/2022-11-23T13:00:00.0;316.7065;198.6717;150.0812;48.5905;661.6004;104.0010;5.4969;98.5040;23.8629;1.0000
2022-11-23T13:00:00.0/2022-11-23T14:00:00.0;261.4395;156.8059;115.0631;41.7428;612.5074;82.2785;3.8729;78.4056;20.7545;1.0000
2022-11-23T14:00:00.0/2022-11-23T15:00:00.0;160.8671;84.5666;55.7512;28.8155;470.1676;49.5927;10.7421;38.8507;105.2868;1.0000
2022-11-23T15:00:00.0/2022-11-23T16:00:00.0;32.0346;12.0988;5.3754;6.7235;106.0795;12.0988;5.3754;6.7235;106.0795;0.8333
2022-11-23T16:00:00.0/2022-11-23T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T17:00:00.0/2022-11-23T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T18:00:00.0/2022-11-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T19:00:00.0/2022-11-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T20:00:00.0/2022-11-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T21:00:00.0/2022-11-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T22:00:00.0/2022-11-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-23T23:00:00.0/2022-11-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T00:00:00.0/2022-11-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T01:00:00.0/2022-11-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T02:00:00.0/2022-11-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T03:00:00.0/2022-11-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T04:00:00.0/2022-11-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T05:00:00.0/2022-11-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T06:00:00.0/2022-11-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T07:00:00.0/2022-11-24T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T08:00:00.0/2022-11-24T09:00:00.0;55.9550;22.2548;8.0513;14.2035;122.2521;19.6973;5.1343;14.5630;77.9596;0.5750
2022-11-24T09:00:00.0/2022-11-24T10:00:00.0;184.7159;98.4558;54.1331;44.3227;402.0602;87.8489;36.9377;50.9111;270.1133;0.8417
2022-11-24T10:00:00.0/2022-11-24T11:00:00.0;274.6412;162.1183;95.2857;66.8327;484.0037;95.3660;17.3187;78.0472;94.5871;1.0000
2022-11-24T11:00:00.0/2022-11-24T12:00:00.0;318.1118;192.7596;111.4180;81.3416;489.3789;80.9855;1.3060;79.6794;5.6454;1.0000
2022-11-24T12:00:00.0/2022-11-24T13:00:00.0;312.1581;185.0201;99.6174;85.4028;445.2444;92.4668;2.8964;89.5704;13.0615;1.0000
2022-11-24T13:00:00.0/2022-11-24T14:00:00.0;257.1787;140.4118;63.7075;76.7043;342.4808;72.0658;1.3051;70.7606;7.5043;1.0000
2022-11-24T14:00:00.0/2022-11-24T15:00:00.0;156.9124;69.8749;20.1540;49.7209;166.0915;48.7075;2.4864;46.2211;24.5881;1.0000
2022-11-24T15:00:00.0/2022-11-24T16:00:00.0;29.6924;8.9883;0.6660;8.3223;12.6919;8.9883;0.6660;8.3223;12.6919;0.8417
2022-11-24T16:00:00.0/2022-11-24T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T17:00:00.0/2022-11-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T18:00:00.0/2022-11-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T19:00:00.0/2022-11-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T20:00:00.0/2022-11-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T21:00:00.0/2022-11-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T22:00:00.0/2022-11-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-24T23:00:00.0/2022-11-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-25T00:00:00.0/2022-11-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-25T01:00:00.0/2022-11-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-25T02:00:00.0/2022-11-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-25T03:00:00.0/2022-11-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-11-25T04:00:00.0/2022-11-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
